Date and Time,Wind Speed,Wind Direction,Barometric Pressure,Ambient Humidity,Ambient Temperature,Solar Radiation,Rainfall,PM10 Concentration,PM25 Concentration,NO,NO2,NOX,SO2,CO,O3,PM10 AQI,PM25 AQI,NO2 Index,SO2 Index,CO Index,O3 Index,AQI Index
13/01/2024 20:00,0.6,219.6,1000.2,78.1,28.4,0,0,117.7,66.5,8.6,12,20.5,0,1.3,0.1,82,149,11,0,11,0,149
13/01/2024 20:00,0.6,219.6,1000.2,78.1,28.4,0,0,117.7,66.5,8.6,12,20.5,0,1.3,0.1,82,149,11,0,11,0,149
13/01/2024 19:00,0.7,256.8,999.4,75.4,28.9,0,0,64.7,32.8,7.2,11.3,18.4,0,1.1,0.1,54,95,10,0,10,0,95
13/01/2024 19:00,0.7,256.8,999.4,75.4,28.9,0,0,64.7,32.8,7.2,11.3,18.4,0,1.1,0.1,54,95,10,0,10,0,95
13/01/2024 18:00,1.2,271.9,998.7,73.3,29.5,17.6,0,35.6,15.9,6.1,8.5,14.6,0,1.1,0.1,33,59,8,0,8,0,59
13/01/2024 18:00,1.2,271.9,998.7,73.3,29.5,17.6,0,35.6,15.9,6.1,8.5,14.6,0,1.1,0.1,33,59,8,0,8,0,59
13/01/2024 17:00,2,295.4,997.9,71.1,30.2,196.7,0,24.2,9.7,5,6.2,11.2,0,0.6,0.1,22,40,6,0,7,0,40
13/01/2024 17:00,2,295.4,997.9,71.1,30.2,196.7,0,24.2,9.7,5,6.2,11.2,0,0.6,0.1,22,40,6,0,7,0,40
13/01/2024 16:00,2.3,310.8,997.6,68.4,30.7,251.5,0,25.2,8.9,4.8,6.5,11.3,0,1.3,0.1,23,37,6,0,7,0,37
13/01/2024 16:00,2.3,310.8,997.6,68.4,30.7,251.5,0,25.2,8.9,4.8,6.5,11.3,0,1.3,0.1,23,37,6,0,7,0,37
13/01/2024 15:00,2.3,301.5,997.6,65.1,31.7,654.4,0,23.6,8.8,4.8,6,10.8,0,0.4,0,22,36,6,0,5,0,36
13/01/2024 15:00,2.3,301.5,997.6,65.1,31.7,654.4,0,23.6,8.8,4.8,6,10.8,0,0.4,0,22,36,6,0,5,0,36
13/01/2024 14:00,2.2,222.3,997.9,57.2,32.8,540.5,0,28.7,11.2,4.8,5.6,10.4,0,1.4,0,27,45,5,0,5,0,45
13/01/2024 14:00,2.2,222.3,997.9,57.2,32.8,540.5,0,28.7,11.2,4.8,5.6,10.4,0,1.4,0,27,45,5,0,5,0,45
13/01/2024 13:00,1.3,145.7,998.7,55.7,33.3,706.8,0,22.4,10.4,4.8,4.2,8.9,0,0.2,0.1,21,43,4,0,3,0,43
13/01/2024 13:00,1.3,145.7,998.7,55.7,33.3,706.8,0,22.4,10.4,4.8,4.2,8.9,0,0.2,0.1,21,43,4,0,3,0,43
13/01/2024 12:00,1.5,134.7,999.3,60,31.7,553,0,19.4,8.2,4.9,3.8,8.7,0,0.6,0.1,18,34,4,0,3,0,34
13/01/2024 12:00,1.5,134.7,999.3,60,31.7,553,0,19.4,8.2,4.9,3.8,8.7,0,0.6,0.1,18,34,4,0,3,0,34
13/01/2024 11:00,2,128.6,999.7,60.6,31.5,736.8,0,21.8,8.8,5,3.6,8.6,0,0.2,0.1,20,37,3,0,2,0,37
13/01/2024 11:00,2,128.6,999.7,60.6,31.5,736.8,0,21.8,8.8,5,3.6,8.6,0,0.2,0.1,20,37,3,0,2,0,37
13/01/2024 10:00,1.7,126.1,1000.1,64.4,30.3,621.9,0,19.5,8.3,5,3.1,8.1,0,0.2,0.1,18,34,3,0,2,0,34
13/01/2024 10:00,1.7,126.1,1000.1,64.4,30.3,621.9,0,19.5,8.3,5,3.1,8.1,0,0.2,0.1,18,34,3,0,2,0,34
13/01/2024 09:00,1.9,122,1000.4,67.3,29.2,519.4,0,15.9,6.1,4.9,2.4,7.3,0,0.2,0.1,15,25,2,0,2,0,25
13/01/2024 09:00,1.9,122,1000.4,67.3,29.2,519.4,0,15.9,6.1,4.9,2.4,7.3,0,0.2,0.1,15,25,2,0,2,0,25
13/01/2024 08:00,1.7,111.3,1000.2,73,27.6,304.8,0,18.2,8.6,6.1,2.8,8.9,0,0.2,0.1,17,35,3,0,2,0,35
13/01/2024 08:00,1.7,111.3,1000.2,73,27.6,304.8,0,18.2,8.6,6.1,2.8,8.9,0,0.2,0.1,17,35,3,0,2,0,35
13/01/2024 07:00,0.9,122.6,999.4,76.6,25.9,56.7,0,17.6,8.2,7.7,3.5,11.2,0,0.2,0.1,16,34,3,0,3,0,34
13/01/2024 07:00,0.9,122.6,999.4,76.6,25.9,56.7,0,17.6,8.2,7.7,3.5,11.2,0,0.2,0.1,16,34,3,0,3,0,34
13/01/2024 06:00,1,126.4,998.7,76.8,25.6,0.3,0,13.3,5.6,7.4,3.2,10.6,0,0.2,0.1,12,23,3,0,3,0,23
13/01/2024 06:00,1,126.4,998.7,76.8,25.6,0.3,0,13.3,5.6,7.4,3.2,10.6,0,0.2,0.1,12,23,3,0,3,0,23
13/01/2024 05:00,1,125.1,998.2,76.7,25.8,0,0,12.7,5.6,7.5,3.1,10.6,0,0.2,0.1,12,23,3,0,3,0,23
13/01/2024 05:00,1,125.1,998.2,76.7,25.8,0,0,12.7,5.6,7.5,3.1,10.6,0,0.2,0.1,12,23,3,0,3,0,23
13/01/2024 04:00,0.7,127.5,998.2,75.2,26.1,0,0,13.6,5.8,7.7,3.2,10.9,0,0.2,0.1,13,24,3,0,3,0,24
13/01/2024 04:00,0.7,127.5,998.2,75.2,26.1,0,0,13.6,5.8,7.7,3.2,10.9,0,0.2,0.1,13,24,3,0,3,0,24
13/01/2024 03:00,1.1,111.3,998.3,76,26,0,0,16.2,7,7.9,3.2,11.1,0,0.1,0.1,15,29,3,0,4,0,29
13/01/2024 03:00,1.1,111.3,998.3,76,26,0,0,16.2,7,7.9,3.2,11.1,0,0.1,0.1,15,29,3,0,4,0,29
13/01/2024 02:00,0.7,146.5,998.5,77.5,25.9,0,0,15.8,7.6,8.1,3.3,11.4,0,0.3,0.1,15,31,3,0,6,0,31
13/01/2024 02:00,0.7,146.5,998.5,77.5,25.9,0,0,15.8,7.6,8.1,3.3,11.4,0,0.3,0.1,15,31,3,0,6,0,31
13/01/2024 01:00,0.8,141.2,999.2,73.6,26.7,0,0,20.4,10,7.4,3.7,11,0,0.2,0.1,19,40,3,0,7,0,40
13/01/2024 01:00,0.8,141.2,999.2,73.6,26.7,0,0,20.4,10,7.4,3.7,11,0,0.2,0.1,19,40,3,0,7,0,40
13/01/2024 00:00,0.7,147.9,999.6,74.5,27.1,0,0,23.7,12.3,7.1,3.7,10.8,0,0.5,0.1,22,47,3,0,8,0,47
13/01/2024 00:00,0.7,147.9,999.6,74.5,27.1,0,0,23.7,12.3,7.1,3.7,10.8,0,0.5,0.1,22,47,3,0,8,0,47
12/01/2024 23:00,1.4,128.5,999.6,74.5,27.6,0,0,18.6,9.7,6.6,3.7,10.2,0,0.1,0.1,17,40,3,0,8,0,40
12/01/2024 23:00,1.4,128.5,999.6,74.5,27.6,0,0,18.6,9.7,6.6,3.7,10.2,0,0.1,0.1,17,40,3,0,8,0,40
12/01/2024 22:00,1,134.7,999.5,76.2,27.5,0,0,20.5,10.9,7.1,3.7,10.8,0,0.4,0.1,19,45,3,0,10,0,45
12/01/2024 22:00,1,134.7,999.5,76.2,27.5,0,0,20.5,10.9,7.1,3.7,10.8,0,0.4,0.1,19,45,3,0,10,0,45
12/01/2024 21:00,0.8,137,999.5,78,27.8,0,0,37.5,20.8,7,4.9,11.8,0,0.5,0.1,35,69,4,0,11,0,69
12/01/2024 21:00,0.8,137,999.5,78,27.8,0,0,37.5,20.8,7,4.9,11.8,0,0.5,0.1,35,69,4,0,11,0,69
12/01/2024 20:00,0.7,129.9,999.4,78.7,28.2,0,0,58.1,33.4,6.7,6.6,13.2,0,0.7,0.1,52,97,6,0,11,0,97
12/01/2024 20:00,0.7,129.9,999.4,78.7,28.2,0,0,58.1,33.4,6.7,6.6,13.2,0,0.7,0.1,52,97,6,0,11,0,97
12/01/2024 19:00,0.8,127.6,998.8,78.7,28.8,0,0,103.1,57.2,7,11.2,18.2,0,1.3,0.1,74,131,10,0,10,0,131
12/01/2024 19:00,0.8,127.6,998.8,78.7,28.8,0,0,103.1,57.2,7,11.2,18.2,0,1.3,0.1,74,131,10,0,10,0,131
12/01/2024 18:00,0.8,222.8,998,75.8,29.5,11.4,0,45.7,17.5,6.3,12.2,18.4,0,1.1,0.1,42,62,11,0,9,0,62
12/01/2024 18:00,0.8,222.8,998,75.8,29.5,11.4,0,45.7,17.5,6.3,12.2,18.4,0,1.1,0.1,42,62,11,0,9,0,62
12/01/2024 17:00,1.2,256.4,997.7,71.5,30.3,128.1,0,33.4,12.5,5.2,8.7,13.9,0,0.7,0.1,31,51,8,0,8,0,51
12/01/2024 17:00,1.2,256.4,997.7,71.5,30.3,128.1,0,33.4,12.5,5.2,8.7,13.9,0,0.7,0.1,31,51,8,0,8,0,51
12/01/2024 16:00,1.6,289.4,997.3,71.2,30.4,208.5,0,26.2,10.6,4.9,7.2,12.1,0,0.5,0.1,24,44,7,0,7,0,44
12/01/2024 16:00,1.6,289.4,997.3,71.2,30.4,208.5,0,26.2,10.6,4.9,7.2,12.1,0,0.5,0.1,24,44,7,0,7,0,44
12/01/2024 15:00,2.3,293,996.9,67.3,30.8,249.9,0,26.9,9.2,5.1,8.1,13.3,0,1.5,0.1,25,38,8,0,6,0,38
12/01/2024 15:00,2.3,293,996.9,67.3,30.8,249.9,0,26.9,9.2,5.1,8.1,13.3,0,1.5,0.1,25,38,8,0,6,0,38
12/01/2024 14:00,1.6,238,997.3,56.8,32.8,545.8,0,24.4,8.7,5.1,6.1,11.2,0,1.2,0,23,36,6,0,5,0,36
12/01/2024 14:00,1.6,238,997.3,56.8,32.8,545.8,0,24.4,8.7,5.1,6.1,11.2,0,1.2,0,23,36,6,0,5,0,36
12/01/2024 13:00,1.4,126.3,997.8,53.1,33.8,752.4,0,16.1,7.4,5.1,4.4,9.5,0.1,0.5,0,15,30,4,0,4,0,30
12/01/2024 13:00,1.4,126.3,997.8,53.1,33.8,752.4,0,16.1,7.4,5.1,4.4,9.5,0.1,0.5,0,15,30,4,0,4,0,30
12/01/2024 12:00,1.5,128.4,998.6,55.9,33.1,874.9,0,19.3,8.7,5.2,4.3,9.5,0,0.2,0,18,36,4,0,4,0,36
12/01/2024 12:00,1.5,128.4,998.6,55.9,33.1,874.9,0,19.3,8.7,5.2,4.3,9.5,0,0.2,0,18,36,4,0,4,0,36
12/01/2024 11:00,1.5,132.7,999.3,58.1,32.3,820.8,0,19,8.5,5.3,3.4,8.7,0,0.2,0,18,35,3,0,4,0,35
12/01/2024 11:00,1.5,132.7,999.3,58.1,32.3,820.8,0,19,8.5,5.3,3.4,8.7,0,0.2,0,18,35,3,0,4,0,35
12/01/2024 10:00,1.8,119.7,999.9,63.2,30.7,643.9,0,18.8,8.6,5,2.3,7.4,0,0.2,0.1,17,35,2,0,4,0,35
12/01/2024 10:00,1.8,119.7,999.9,63.2,30.7,643.9,0,18.8,8.6,5,2.3,7.4,0,0.2,0.1,17,35,2,0,4,0,35
12/01/2024 09:00,1.5,116.1,1000.4,69.1,29.5,465.7,0,25.4,10,5.6,2.6,8.2,0,0.2,0.1,24,41,2,0,4,0,41
12/01/2024 09:00,1.5,116.1,1000.4,69.1,29.5,465.7,0,25.4,10,5.6,2.6,8.2,0,0.2,0.1,24,41,2,0,4,0,41
12/01/2024 08:00,0.8,107.7,1000.3,79.1,27.2,195.6,0,52.4,22.3,10.5,4.2,14.6,0,0.2,0.1,46,72,4,0,4,0,72
12/01/2024 08:00,0.8,107.7,1000.3,79.1,27.2,195.6,0,52.4,22.3,10.5,4.2,14.6,0,0.2,0.1,46,72,4,0,4,0,72
12/01/2024 07:00,0.4,124.6,999.8,84.1,25.6,17.5,0,51.3,23.4,11.5,3,14.4,0,0.6,0.1,47,75,3,0,4,0,75
12/01/2024 07:00,0.4,124.6,999.8,84.1,25.6,17.5,0,51.3,23.4,11.5,3,14.4,0,0.6,0.1,47,75,3,0,4,0,75
12/01/2024 06:00,0.9,98.7,999.1,85.3,25.3,0.1,0,33.2,16.4,10.5,2.4,12.9,0,0.5,0.1,31,60,2,0,5,0,60
12/01/2024 06:00,0.9,98.7,999.1,85.3,25.3,0.1,0,33.2,16.4,10.5,2.4,12.9,0,0.5,0.1,31,60,2,0,5,0,60
12/01/2024 05:00,0.8,107.1,998.6,83.1,25.6,0,0,24.8,12.7,9.7,2.1,11.8,0,0.5,0.1,23,51,2,0,5,0,51
12/01/2024 05:00,0.8,107.1,998.6,83.1,25.6,0,0,24.8,12.7,9.7,2.1,11.8,0,0.5,0.1,23,51,2,0,5,0,51
12/01/2024 04:00,0.9,87.3,998.6,83.1,25.9,0,0,27.4,15.4,9.3,2.3,11.6,0,0.2,0.1,25,58,2,0,6,0,58
12/01/2024 04:00,0.9,87.3,998.6,83.1,25.9,0,0,27.4,15.4,9.3,2.3,11.6,0,0.2,0.1,25,58,2,0,6,0,58
12/01/2024 03:00,0.8,94.8,998.6,84.1,25.9,0,0,26.4,15.7,9.3,2.2,11.4,0,0.2,0.1,24,58,2,0,7,0,58
12/01/2024 03:00,0.8,94.8,998.6,84.1,25.9,0,0,26.4,15.7,9.3,2.2,11.4,0,0.2,0.1,24,58,2,0,7,0,58
12/01/2024 02:00,0.7,100.1,998.8,83.6,26,0,0,26.8,15.3,9.1,2.5,11.6,0,0.2,0.1,25,58,2,0,8,0,58
12/01/2024 02:00,0.7,100.1,998.8,83.6,26,0,0,26.8,15.3,9.1,2.5,11.6,0,0.2,0.1,25,58,2,0,8,0,58
12/01/2024 01:00,0.6,96.3,999.1,85.1,25.9,0,0,31.1,17.8,9.4,3,12.4,0.1,0.3,0.1,29,63,3,0,10,0,63
12/01/2024 01:00,0.6,96.3,999.1,85.1,25.9,0,0,31.1,17.8,9.4,3,12.4,0.1,0.3,0.1,29,63,3,0,10,0,63
12/01/2024 00:00,0.6,122.1,999.7,87,25.7,0,0,38.8,22.3,9.5,3.1,12.6,0,0.6,0.1,36,72,3,0,11,0,72
12/01/2024 00:00,0.6,122.1,999.7,87,25.7,0,0,38.8,22.3,9.5,3.1,12.6,0,0.6,0.1,36,72,3,0,11,0,72
11/01/2024 23:00,0.7,173.9,999.6,85.4,26.2,0,0,43,25.6,9,4,12.9,0.1,0.7,0.1,40,79,4,0,12,0,79
11/01/2024 23:00,0.7,173.9,999.6,85.4,26.2,0,0,43,25.6,9,4,12.9,0.1,0.7,0.1,40,79,4,0,12,0,79
11/01/2024 22:00,0.9,171.7,999.6,83.3,26.9,0,0,52.5,29,9,6.2,15.1,0.1,0.9,0.1,47,87,6,0,12,0,87
11/01/2024 22:00,0.9,171.7,999.6,83.3,26.9,0,0,52.5,29,9,6.2,15.1,0.1,0.9,0.1,47,87,6,0,12,0,87
11/01/2024 21:00,0.8,208.2,999.5,81.8,27.6,0,0,63,30.4,9.4,9.3,18.6,0.1,1.2,0.1,55,89,9,0,11,0,89
11/01/2024 21:00,0.8,208.2,999.5,81.8,27.6,0,0,63,30.4,9.4,9.3,18.6,0.1,1.2,0.1,55,89,9,0,11,0,89
11/01/2024 20:00,0.8,266.1,999.1,79.7,28.4,0,0,40.4,17.8,7.9,9.4,17.2,0,0.9,0.1,37,63,9,0,10,0,63
11/01/2024 20:00,0.8,266.1,999.1,79.7,28.4,0,0,40.4,17.8,7.9,9.4,17.2,0,0.9,0.1,37,63,9,0,10,0,63
11/01/2024 19:00,1.4,292.5,998.5,78.6,28.6,0,0,41.1,18.2,7.5,10.8,18.2,0,1,0.1,38,64,10,0,9,0,64
11/01/2024 19:00,1.4,292.5,998.5,78.6,28.6,0,0,41.1,18.2,7.5,10.8,18.2,0,1,0.1,38,64,10,0,9,0,64
11/01/2024 18:00,1.5,287.4,998.2,74.5,29.4,25.3,0,31.3,11.5,6.7,11.4,18,0,1.3,0.1,29,47,11,0,8,0,47
11/01/2024 18:00,1.5,287.4,998.2,74.5,29.4,25.3,0,31.3,11.5,6.7,11.4,18,0,1.3,0.1,29,47,11,0,8,0,47
11/01/2024 17:00,2.1,293.1,997.8,70.3,30.5,182.3,0,23.6,8.2,6,8.6,14.5,0.4,1,0.1,22,34,8,1,6,0,34
11/01/2024 17:00,2.1,293.1,997.8,70.3,30.5,182.3,0,23.6,8.2,6,8.6,14.5,0.4,1,0.1,22,34,8,1,6,0,34
11/01/2024 16:00,1.8,259.3,997.4,60,32.6,378.9,0,20.4,7.4,4.7,2.6,7.2,2,1.2,0,19,31,2,3,5,0,31
11/01/2024 16:00,1.8,259.3,997.4,60,32.6,378.9,0,20.4,7.4,4.7,2.6,7.2,2,1.2,0,19,31,2,3,5,0,31
11/01/2024 15:00,1.3,137.4,997.3,55.4,33.9,620.9,0,18.4,8.3,4.2,1.6,5.8,0.9,0.8,0,17,34,1,1,4,0,34
11/01/2024 15:00,1.3,137.4,997.3,55.4,33.9,620.9,0,18.4,8.3,4.2,1.6,5.8,0.9,0.8,0,17,34,1,1,4,0,34
11/01/2024 14:00,1.4,140.5,997.6,58.2,33.7,764.9,0,21.2,12.1,4.2,1.6,5.8,0.9,0.3,0,20,49,1,1,3,0,49
11/01/2024 14:00,1.4,140.5,997.6,58.2,33.7,764.9,0,21.2,12.1,4.2,1.6,5.8,0.9,0.3,0,20,49,1,1,3,0,49
11/01/2024 13:00,1.8,122.4,998.6,60.3,32.7,821.7,0,24.9,14.9,4.4,1.5,5.9,0.7,0.2,0,23,56,1,1,4,0,56
11/01/2024 13:00,1.8,122.4,998.6,60.3,32.7,821.7,0,24.9,14.9,4.4,1.5,5.9,0.7,0.2,0,23,56,1,1,4,0,56
11/01/2024 12:00,1.9,123.9,999.7,64.1,31.9,842.5,0,26.5,15.7,4.4,1.7,6,0.9,0.3,0,24,58,2,1,4,0,58
11/01/2024 12:00,1.9,123.9,999.7,64.1,31.9,842.5,0,26.5,15.7,4.4,1.7,6,0.9,0.3,0,24,58,2,1,4,0,58
11/01/2024 11:00,2.2,113.4,1000.2,69.6,30.4,799.6,0,27.4,13.9,4.4,1.4,5.8,0.9,0.2,0.1,25,55,1,1,4,0,55
11/01/2024 11:00,2.2,113.4,1000.2,69.6,30.4,799.6,0,27.4,13.9,4.4,1.4,5.8,0.9,0.2,0.1,25,55,1,1,4,0,55
11/01/2024 10:00,2.2,109.2,1000.9,74.2,29,622.7,0,28.9,14.2,4.5,1.3,5.8,0.6,0.2,0.1,27,55,1,1,4,0,55
11/01/2024 10:00,2.2,109.2,1000.9,74.2,29,622.7,0,28.9,14.2,4.5,1.3,5.8,0.6,0.2,0.1,27,55,1,1,4,0,55
11/01/2024 09:00,1.8,105.2,1005.5,78.5,28,435.5,0,28.5,13.8,5.1,1.4,6.5,0.6,0.2,0.1,26,54,1,1,5,0,54
11/01/2024 09:00,1.8,105.2,1005.5,78.5,28,435.5,0,28.5,13.8,5.1,1.4,6.5,0.6,0.2,0.1,26,54,1,1,5,0,54
11/01/2024 08:00,1.1,109.5,1005.4,87.9,25.8,238.9,0,38.6,21.7,7.3,1.3,8.6,0.7,0.2,0.1,36,71,1,1,5,0,71
11/01/2024 08:00,1.1,109.5,1005.4,87.9,25.8,238.9,0,38.6,21.7,7.3,1.3,8.6,0.7,0.2,0.1,36,71,1,1,5,0,71
11/01/2024 07:00,1,94,1001,93.8,23.8,48.2,0,51.5,33.8,8.7,1.7,10.4,0.6,0.6,0.1,47,98,2,1,5,0,98
11/01/2024 07:00,1,94,1001,93.8,23.8,48.2,0,51.5,33.8,8.7,1.7,10.4,0.6,0.6,0.1,47,98,2,1,5,0,98
11/01/2024 06:00,0.6,80.2,999.3,93.6,23.7,0.4,0,31.9,16.3,7,1.2,8.3,0.5,0.6,0.1,29,60,1,1,5,0,60
11/01/2024 06:00,0.6,80.2,999.3,93.6,23.7,0.4,0,31.9,16.3,7,1.2,8.3,0.5,0.6,0.1,29,60,1,1,5,0,60
11/01/2024 05:00,0.8,59.6,999.2,94,23.9,0,0,26.9,13.4,6.9,1.1,8,0.6,0.3,0.1,25,53,1,1,6,0,53
11/01/2024 05:00,0.8,59.6,999.2,94,23.9,0,0,26.9,13.4,6.9,1.1,8,0.6,0.3,0.1,25,53,1,1,6,0,53
11/01/2024 04:00,0.8,81.9,999.3,94.1,23.9,0,0,30.5,14,6.5,1,7.5,0.5,0.3,0.1,28,54,1,1,6,0,54
11/01/2024 04:00,0.8,81.9,999.3,94.1,23.9,0,0,30.5,14,6.5,1,7.5,0.5,0.3,0.1,28,54,1,1,6,0,54
11/01/2024 03:00,0.4,93.9,999.6,94,24.1,0,0,37.2,18.4,6.5,1,7.5,0.5,0.4,0.1,34,63,1,1,7,0,63
11/01/2024 03:00,0.4,93.9,999.6,94,24.1,0,0,37.2,18.4,6.5,1,7.5,0.5,0.4,0.1,34,63,1,1,7,0,63
11/01/2024 02:00,0.8,81.2,999.6,93.6,24.1,0,0,33.8,15.6,6.5,1.2,7.7,0.5,0.5,0.1,31,58,1,1,9,0,58
11/01/2024 02:00,0.8,81.2,999.6,93.6,24.1,0,0,33.8,15.6,6.5,1.2,7.7,0.5,0.5,0.1,31,58,1,1,9,0,58
11/01/2024 01:00,0.4,98.9,999.7,92.9,24.4,0,0,29.6,14,6.7,1.4,8.1,0.5,0.6,0.1,27,54,1,1,9,0,54
11/01/2024 01:00,0.4,98.9,999.7,92.9,24.4,0,0,29.6,14,6.7,1.4,8.1,0.5,0.6,0.1,27,54,1,1,9,0,54
11/01/2024 00:00,0.4,138.9,1000,92.3,24.8,0,0,31.1,15.5,6.9,2.3,9.1,0.5,0.6,0.1,29,58,2,1,10,0,58
11/01/2024 00:00,0.4,138.9,1000,92.3,24.8,0,0,31.1,15.5,6.9,2.3,9.1,0.5,0.6,0.1,29,58,2,1,10,0,58
10/01/2024 23:00,0.5,94.7,1000.4,90.9,25.2,0,0,33.6,18.8,6.7,3.1,9.7,0.5,0.6,0.1,31,65,3,1,10,0,65
10/01/2024 23:00,0.5,94.7,1000.4,90.9,25.2,0,0,33.6,18.8,6.7,3.1,9.7,0.5,0.6,0.1,31,65,3,1,10,0,65
10/01/2024 22:00,0.7,178,1000.1,87.8,25.8,0,0,24.6,9.7,6.7,4.7,11.4,0.5,0.6,0.1,23,39,4,1,11,0,39
10/01/2024 22:00,0.7,178,1000.1,87.8,25.8,0,0,24.6,9.7,6.7,4.7,11.4,0.5,0.6,0.1,23,39,4,1,11,0,39
10/01/2024 21:00,1,219.1,1001,88.6,26,0,0,23.5,10.8,6.3,6.2,12.5,0.5,0.7,0.1,22,45,6,1,12,0,45
10/01/2024 21:00,1,219.1,1001,88.6,26,0,0,23.5,10.8,6.3,6.2,12.5,0.5,0.7,0.1,22,45,6,1,12,0,45
10/01/2024 20:00,1.1,272.8,999.9,89.6,25.3,0,0,16.5,9,5.7,5.7,11.4,0.5,0.9,0.1,15,37,5,1,11,0,37
10/01/2024 20:00,1.1,272.8,999.9,89.6,25.3,0,0,16.5,9,5.7,5.7,11.4,0.5,0.9,0.1,15,37,5,1,11,0,37
10/01/2024 19:00,2,228.6,998.3,87.3,25.7,0,32,36,19.2,5.6,4.6,10.2,0.5,1.6,0.1,28,55,4,1,10,0,55
10/01/2024 19:00,2,228.6,998.3,87.3,25.7,0,32,36,19.2,5.6,4.6,10.2,0.5,1.6,0.1,28,55,4,1,10,0,55
10/01/2024 18:00,1.7,276.4,998.2,69.7,30,46.1,0,42.7,21.3,6.8,7.4,14.2,0.6,0.9,0.1,39,70,7,1,8,0,70
10/01/2024 18:00,1.7,276.4,998.2,69.7,30,46.1,0,42.7,21.3,6.8,7.4,14.2,0.6,0.9,0.1,39,70,7,1,8,0,70
10/01/2024 17:00,2,300.9,997.4,70.6,30.6,139.8,0,26.5,7.9,5.6,5.2,10.8,0.5,0.9,0.1,24,32,5,1,7,0,32
10/01/2024 17:00,2,300.9,997.4,70.6,30.6,139.8,0,26.5,7.9,5.6,5.2,10.8,0.5,0.9,0.1,24,32,5,1,7,0,32
10/01/2024 16:00,2.4,300.1,997.1,67.5,31.2,307.6,0,18.2,5.8,5.1,3.9,9,0.6,1,0,17,24,4,1,6,0,24
10/01/2024 16:00,2.4,300.1,997.1,67.5,31.2,307.6,0,18.2,5.8,5.1,3.9,9,0.6,1,0,17,24,4,1,6,0,24
10/01/2024 15:00,2.4,296.1,997.1,63.1,32.1,581.2,0,16.9,5.3,5.5,3.7,9.2,0.9,1.1,0,16,22,3,1,5,0,22
10/01/2024 15:00,2.4,296.1,997.1,63.1,32.1,581.2,0,16.9,5.3,5.5,3.7,9.2,0.9,1.1,0,16,22,3,1,5,0,22
10/01/2024 14:00,1.8,236.6,997.5,58.4,33.2,707,0,16.4,6.2,5.1,2.6,7.7,1.1,0.9,0,15,26,2,2,4,0,26
10/01/2024 14:00,1.8,236.6,997.5,58.4,33.2,707,0,16.4,6.2,5.1,2.6,7.7,1.1,0.9,0,15,26,2,2,4,0,26
10/01/2024 13:00,1.3,132.3,998.4,56.3,33.8,873.8,0,12.7,4.9,4.4,1.4,5.7,1.3,0.2,0,12,20,1,2,4,0,20
10/01/2024 13:00,1.3,132.3,998.4,56.3,33.8,873.8,0,12.7,4.9,4.4,1.4,5.7,1.3,0.2,0,12,20,1,2,4,0,20
10/01/2024 12:00,1.5,127.6,999.4,58.9,33,874.5,0,10.1,4.2,4.5,1.1,5.6,1.3,0.2,0,9,17,1,2,4,0,17
10/01/2024 12:00,1.5,127.6,999.4,58.9,33,874.5,0,10.1,4.2,4.5,1.1,5.6,1.3,0.2,0,9,17,1,2,4,0,17
10/01/2024 11:00,1.4,111.8,1000.2,59.7,32.4,802.5,0,10.2,4.1,4.7,1.1,5.8,1.3,0.2,0,9,17,1,2,4,0,17
10/01/2024 11:00,1.4,111.8,1000.2,59.7,32.4,802.5,0,10.2,4.1,4.7,1.1,5.8,1.3,0.2,0,9,17,1,2,4,0,17
10/01/2024 10:00,1.6,114.8,1000.7,65.3,30.9,671.3,0,15.9,6.7,4.6,1.3,5.8,1.2,0.2,0.1,15,28,1,2,4,0,28
10/01/2024 10:00,1.6,114.8,1000.7,65.3,30.9,671.3,0,15.9,6.7,4.6,1.3,5.8,1.2,0.2,0.1,15,28,1,2,4,0,28
10/01/2024 09:00,1.7,104.5,1000.9,74.5,29.2,495.9,0,25.2,10.3,5.2,1.6,6.8,0.6,0.2,0.1,23,42,1,1,4,0,42
10/01/2024 09:00,1.7,104.5,1000.9,74.5,29.2,495.9,0,25.2,10.3,5.2,1.6,6.8,0.6,0.2,0.1,23,42,1,1,4,0,42
10/01/2024 08:00,1.1,108.5,1000.6,81.9,27.1,281.6,0,29.4,14,6.7,1.4,8.2,0.6,0.2,0.1,27,53,1,1,4,0,53
10/01/2024 08:00,1.1,108.5,1000.6,81.9,27.1,281.6,0,29.4,14,6.7,1.4,8.2,0.6,0.2,0.1,27,53,1,1,4,0,53
10/01/2024 07:00,0.5,137,1000,87.5,25.1,82.2,0,71.5,38.3,10,2.7,12.7,0.6,0.7,0.1,57,105,3,1,4,0,105
10/01/2024 07:00,0.5,137,1000,87.5,25.1,82.2,0,71.5,38.3,10,2.7,12.7,0.6,0.7,0.1,57,105,3,1,4,0,105
10/01/2024 06:00,0.4,166.9,999.5,89.2,24.1,1.2,0,29.9,15.7,7.8,2.3,10.1,0.5,0.6,0.1,28,57,2,1,3,0,57
10/01/2024 06:00,0.4,166.9,999.5,89.2,24.1,1.2,0,29.9,15.7,7.8,2.3,10.1,0.5,0.6,0.1,28,57,2,1,3,0,57
